date,n_components,weighted_mean,weighted_median,pearson_skew,bowley_skew,boc_trim,boc_median,boc_spread
1999-06-01,59,1.9579172440674106,2.17767713739988,-0.15257615602737412,-0.09899379950331402,1.2,1.1,0.09999999999999987
1999-07-01,59,1.6293294319209872,1.74743514888648,-1.0019862263788977,0.3999563408449727,1.3,1.2,0.10000000000000009
1999-08-01,59,1.7927628964490716,1.9580769713008845,-1.0297826002562243,0.05065367050483572,1.3,1.1,0.19999999999999996
1999-09-01,59,2.5002077328485206,2.1922313584611803,0.15428327148194101,0.3506399518130918,1.6,1.3,0.30000000000000004
1999-10-01,59,2.1963519521526127,2.0194796710773737,1.1275818500106372,0.0717817140043339,1.5,1.3,0.19999999999999996
1999-11-01,59,2.2321678656247426,1.6271234451090737,1.2000150333266013,0.24158043888477435,1.5,1.3,0.19999999999999996
1999-12-01,59,2.4267265243257468,1.7246214373997315,2.6156330119195075,0.4141068640852492,1.6,1.5,0.10000000000000009
2000-01-01,59,1.805652129329762,1.5759458808706237,2.9155473351716377,0.2948077549148052,1.5,1.3,0.19999999999999996
2000-02-01,59,2.6080291325541074,1.7480526453337895,5.820663684387224,0.08727617620936795,1.6,1.4,0.20000000000000018
2000-03-01,59,2.5364817787695855,1.942689736676452,6.2056090665231105,-0.012109542340044157,1.6,1.4,0.20000000000000018
2000-04-01,59,2.068355728386712,1.8027552883591493,4.035805367018917,-0.15897729757725287,1.5,1.4,0.10000000000000009
2000-05-01,59,2.355557926290678,1.767389654848207,3.842788950553285,0.11450246321802432,1.6,1.5,0.10000000000000009
2000-06-01,59,2.5439226134673647,1.925186044643231,3.817082675285052,0.11133718031722624,1.8,1.6,0.19999999999999996
2000-07-01,59,3.028812816974523,2.7157426660785946,3.627848646097153,-0.22347492509223937,1.8,1.6,0.19999999999999996
2000-08-01,59,2.807978904465741,2.652046273689114,2.971379374620018,-0.04309580630428997,1.9,1.7,0.19999999999999996
2000-09-01,59,2.479499140361404,2.1463968630137957,4.361323086357009,-0.3393376917023609,1.8,1.6,0.19999999999999996
2000-10-01,59,2.6539597094150813,2.253100905367494,4.083783682681257,-0.3506644524807536,1.9,1.7,0.19999999999999996
2000-11-01,59,2.955722139191822,2.1810328220696085,4.394870822429649,-0.16568521192777097,2.0,1.8,0.19999999999999996
2000-12-01,59,3.173563755376315,3.2001386826936113,3.345407907590064,-0.5529622090141011,2.1,1.9,0.20000000000000018
2001-01-01,59,3.2584703624658933,3.2319295181024197,2.8709344775729857,-0.36411625061711583,2.2,2.0,0.20000000000000018
2001-02-01,59,3.1594485066072537,2.882909941586439,3.60081744589268,-0.23721873386019224,2.2,2.1,0.10000000000000009
2001-03-01,59,2.958422457504046,2.4740623442803646,4.603444082476948,-0.20812258219440619,2.2,2.2,0.0
2001-04-01,59,3.3252038375739423,2.6775975548654163,4.444787635519333,0.039859187026191206,2.4,2.2,0.19999999999999973
2001-05-01,59,3.6092346720904884,3.031067977875207,5.534515230019435,-0.31117098142023747,2.4,2.2,0.19999999999999973
2001-06-01,59,3.311622937737228,2.689464094803575,6.017147609136479,-0.2511896172082729,2.4,2.2,0.19999999999999973
2001-07-01,59,2.9930652508068323,2.8706848991340377,4.007633921369208,-0.3532771228266049,2.5,2.3,0.20000000000000018
2001-08-01,59,3.0494353961701846,2.9602536369770265,3.684059309247656,-0.3119195188427968,2.4,2.2,0.19999999999999973
2001-09-01,59,2.551317297729075,2.815839067357723,2.550429499774849,-0.34577860676149397,2.3,2.3,0.0
2001-10-01,59,2.193202960744115,2.7265242436087966,0.020589819085023876,-0.20185062658510636,2.2,2.2,0.0
