date,headline_yoy,headline_mom,cpi_trim,cpi_median,cpi_common,cpix,cpixfet,core_band_width,core_avg,headline_minus_core,abs_dev_from_target,abs_mom_dev
2013-09-01,0.9844134536505234,0.16273393002439462,1.3,1.6,1.3,1.3,0.9,0.7000000000000001,1.28,-0.2955865463494767,1.0155865463494766,0.0024660699756053894
2013-10-01,0.6546644844517058,-0.08123476848090894,1.2,1.6,1.2,1.2,0.9,0.7000000000000001,1.2200000000000002,-0.5653355155482944,1.3453355155482942,0.24643476848090895
2013-11-01,0.9009009009009139,0.1626016260162677,1.3,1.5,1.0,1.1,0.7,0.8,1.12,-0.2190990990990862,1.099099099099086,0.002598373983732305
2013-12-01,1.3114754098360715,0.32467532467532756,1.4,1.6,1.2,1.3,1.0,0.6000000000000001,1.3,0.011475409836071426,0.6885245901639285,0.15947532467532755
2014-01-01,1.4742014742014753,0.24271844660195274,1.5,1.7,1.3,1.4,1.3,0.3999999999999999,1.44,0.034201474201475346,0.5257985257985247,0.07751844660195273
2014-02-01,1.1391375101708734,0.32284100080710587,1.3,1.5,1.3,1.2,1.2,0.30000000000000004,1.3,-0.16086248982912665,0.8608624898291266,0.15764100080710586
2014-03-01,1.3843648208469173,0.16090104585679832,1.5,1.6,1.4,1.3,1.3,0.30000000000000004,1.42,-0.035635179153082674,0.6156351791530827,0.004298954143201694
2014-04-01,2.2076860179885527,0.40160642570281624,1.6,1.7,1.4,1.4,1.3,0.3999999999999999,1.48,0.7276860179885527,0.20768601798855268,0.23640642570281623
2014-05-01,2.289452166802941,0.07999999999999119,1.8,1.8,1.4,1.7,1.4,0.40000000000000013,1.6199999999999999,0.6694521668029412,0.28945216680294106,0.08520000000000882
2014-06-01,2.2838499184339334,0.23980815347721673,1.8,1.8,1.5,1.8,1.5,0.30000000000000004,1.6799999999999997,0.6038499184339337,0.28384991843393337,0.07460815347721672
2014-07-01,2.1172638436482094,0.0,1.6,1.7,1.5,1.7,1.5,0.19999999999999996,1.6,0.5172638436482093,0.11726384364820941,0.1652
2014-08-01,2.11554109031733,0.07974481658692412,1.7,1.7,1.5,2.1,2.0,0.6000000000000001,1.8,0.3155410903173299,0.11554109031732995,0.0854551834130759
2014-09-01,2.1121039805036546,0.1593625498008011,1.7,1.8,1.5,2.1,1.9,0.6000000000000001,1.8,0.3121039805036545,0.11210398050365455,0.005837450199198901
2014-10-01,2.357723577235782,0.15910898965791898,1.7,1.8,1.5,2.3,2.0,0.7999999999999998,1.86,0.49772357723578176,0.35772357723578185,0.006091010342081038
2014-11-01,2.029220779220786,-0.1588562351072298,1.7,1.8,1.8,2.1,2.0,0.40000000000000013,1.8800000000000001,0.14922077922078603,0.02922077922078614,0.3240562351072298
2014-12-01,1.53721682847896,-0.15910898965791898,1.6,1.8,1.7,2.2,1.9,0.6000000000000001,1.8400000000000003,-0.3027831715210403,0.46278317152104,0.324308989657919
2015-01-01,0.9685230024212954,-0.3187250996016022,1.7,1.8,1.9,2.2,1.9,0.5000000000000002,1.9,-0.9314769975787045,1.0314769975787046,0.48392509960160224
2015-02-01,0.9654062751407899,0.3197442046362964,1.6,1.8,1.7,2.1,1.8,0.5,1.8000000000000003,-0.8345937248592104,1.03459372485921,0.15454420463629637
2015-03-01,1.2851405622489986,0.47808764940238113,1.6,1.8,1.7,2.4,2.0,0.7999999999999998,1.9,-0.6148594377510013,0.7148594377510014,0.3128876494023811
2015-04-01,0.6399999999999961,-0.23790642347343294,1.4,1.6,1.8,2.3,1.9,0.8999999999999999,1.8,-1.160000000000004,1.3600000000000039,0.40310642347343295
2015-05-01,0.9592326139088669,0.3974562798092274,1.5,1.7,1.9,2.2,1.8,0.7000000000000002,1.8199999999999998,-0.8607673860911329,1.040767386091133,0.23225627980922736
2015-06-01,1.1164274322168932,0.39588281868567776,1.5,1.6,1.9,2.3,1.8,0.7999999999999998,1.8199999999999998,-0.7035725677831066,0.8835725677831068,0.23068281868567775
2015-07-01,1.3556618819776656,0.23659305993690705,1.7,1.8,2.0,2.4,2.0,0.7,1.98,-0.6243381180223344,0.6443381180223344,0.07139305993690703
2015-08-01,1.2749003984063645,0.0,1.6,1.8,2.0,2.1,1.8,0.5,1.86,-0.5850996015936356,0.7250996015936355,0.1652
2015-09-01,1.03420843277644,-0.07867820613689513,1.7,1.7,2.0,2.1,1.8,0.40000000000000013,1.86,-0.8257915672235601,0.96579156722356,0.24387820613689515
2015-10-01,1.0325655281969714,0.15748031496063408,1.7,1.8,2.1,2.1,1.7,0.40000000000000013,1.8799999999999997,-0.8474344718030282,0.9674344718030286,0.007719685039365931
2015-11-01,1.2728719172633296,0.07861635220125507,1.8,1.9,2.1,2.0,1.8,0.30000000000000004,1.9200000000000004,-0.6471280827366708,0.7271280827366704,0.08658364779874494
2015-12-01,1.5139442231075773,0.07855459544383603,1.8,2.0,2.0,1.9,1.7,0.30000000000000004,1.8799999999999997,-0.3660557768924224,0.48605577689242274,0.08664540455616399
2016-01-01,1.918465227817756,0.07849293563579884,1.8,2.0,2.1,2.0,1.8,0.30000000000000004,1.9400000000000002,-0.02153477218224409,0.08153477218224392,0.08670706436420117
2016-02-01,1.4342629482071656,-0.15686274509804088,1.8,1.9,2.1,1.9,1.7,0.40000000000000013,1.8800000000000001,-0.4457370517928345,0.5657370517928344,0.3220627450980409
2016-03-01,1.2688342585249979,0.3142183817753441,1.8,2.0,2.1,2.1,1.7,0.40000000000000013,1.94,-0.6711657414750021,0.7311657414750021,0.1490183817753441
2016-04-01,1.6693163751987372,0.1566170712607784,1.9,2.1,2.1,2.2,1.9,0.30000000000000027,2.04,-0.3706836248012628,0.3306836248012628,0.008582928739221618
2016-05-01,1.5835312747426888,0.31274433150898506,1.9,2.0,1.9,2.1,2.1,0.20000000000000018,2.0,-0.41646872525731116,0.41646872525731116,0.14754433150898505
2016-06-01,1.4195583596214423,0.23382696804363778,2.0,2.1,1.8,2.1,2.1,0.30000000000000004,2.02,-0.6004416403785577,0.5804416403785577,0.06862696804363777
2016-07-01,1.1014948859165985,-0.07776049766717863,1.9,2.0,1.8,2.1,2.0,0.30000000000000004,1.9600000000000002,-0.8585051140834017,0.8985051140834015,0.24296049766717864
2016-08-01,1.1801730920534936,0.07782101167315147,1.9,2.0,1.7,1.8,1.8,0.30000000000000004,1.8399999999999999,-0.6598269079465062,0.8198269079465064,0.08737898832684854
2016-09-01,1.4173228346456845,0.15552099533437946,1.8,2.0,1.5,1.8,1.9,0.5,1.8,-0.3826771653543155,0.5826771653543155,0.00967900466562055
2016-10-01,1.4937106918238907,0.23291925465838137,1.8,2.1,1.4,1.7,1.8,0.7000000000000002,1.7600000000000002,-0.2662893081761095,0.5062893081761093,0.06771925465838136
2016-11-01,1.256873527101332,-0.15491866769944407,1.6,1.9,1.2,1.5,1.6,0.7,1.56,-0.303126472898668,0.743126472898668,0.3201186676994441
2016-12-01,1.491365777080067,0.3103180760279267,1.6,1.8,1.3,1.6,1.7,0.5,1.6,-0.10863422291993308,0.508634222919933,0.1451180760279267
2017-01-01,2.039215686274498,0.6187161639597649,1.6,1.8,1.2,1.7,2.1,0.9000000000000001,1.6800000000000002,0.35921568627449796,0.03921568627449812,0.4535161639597649
2017-02-01,2.04241948153967,-0.1537279016141313,1.5,1.8,1.2,1.7,2.0,0.8,1.64,0.4024194815396702,0.04241948153967012,0.3189279016141313
2017-03-01,1.566170712607673,-0.15396458814473934,1.4,1.6,1.1,1.3,1.6,0.5,1.4,0.16617071260767302,0.43382928739232707,0.31916458814473936
2017-04-01,1.7200938232994512,0.30840400925211675,1.4,1.6,1.1,1.1,1.5,0.5,1.3399999999999999,0.3800938232994513,0.27990617670054885,0.14320400925211674
2017-05-01,1.247077162899446,-0.1537279016141313,1.2,1.6,1.0,0.9,1.3,0.7000000000000001,1.2,0.04707716289944597,0.7529228371005541,0.3189279016141313
2017-06-01,1.010886469673422,0.0,1.2,1.5,1.1,0.9,1.3,0.6,1.2,-0.18911353032657785,0.9891135303265779,0.1652
2017-07-01,1.2451361867704236,0.15396458814471714,1.3,1.6,1.2,0.9,1.5,0.7000000000000001,1.3000000000000003,-0.054863813229576675,0.7548638132295764,0.011235411855282873
2017-08-01,1.3996889580093486,0.2305918524212247,1.4,1.6,1.2,0.9,1.5,0.7000000000000001,1.32,0.0796889580093485,0.6003110419906514,0.0653918524212247
2017-09-01,1.475155279503082,0.23006134969323355,1.4,1.6,1.3,0.8,1.2,0.8,1.26,0.215155279503082,0.524844720496918,0.06486134969323354
2017-10-01,1.3942680092951187,0.15302218821731106,1.4,1.5,1.3,0.9,1.4,0.6,1.3,0.0942680092951187,0.6057319907048813,0.012177811782688952
2017-11-01,2.172226532195487,0.6111535523300127,1.7,1.7,1.4,1.3,1.8,0.5,1.5799999999999998,0.5922265321954872,0.172226532195487,0.44595355233001266
2017-12-01,1.933488012374318,0.07593014426729994,1.8,1.7,1.5,1.2,1.7,0.6000000000000001,1.58,0.35348801237431804,0.06651198762568189,0.08926985573270008
2018-01-01,1.6910069177555886,0.3793626707132125,1.8,1.8,1.6,1.2,1.5,0.6000000000000001,1.58,0.11100691775558857,0.30899308224441135,0.2141626707132125
2018-02-01,2.0785219399537924,0.22675736961450532,2.0,2.0,1.7,1.5,1.8,0.5,1.8,0.2785219399537924,0.07852193995379242,0.06155736961450531
2018-03-01,2.313030069390898,0.07541478129713397,1.9,1.9,1.7,1.4,1.9,0.5,1.7600000000000002,0.5530300693908976,0.31303006939089784,0.08978521870286604
2018-04-01,2.0753266717909336,0.0753579502637658,2.0,2.0,1.8,1.5,1.8,0.5,1.8199999999999998,0.2553266717909337,0.07532667179093355,0.08984204973623422
2018-05-01,2.3094688221708903,0.07530120481926694,1.9,1.9,1.7,1.3,1.7,0.5999999999999999,1.7,0.6094688221708904,0.30946882217089033,0.08989879518073307
2018-06-01,2.4634334103156075,0.15048908954100604,1.9,2.0,1.8,1.3,1.8,0.7,1.7600000000000002,0.7034334103156072,0.4634334103156075,0.014710910458993975
2018-07-01,2.7671022290545633,0.45078888054095323,2.1,1.9,1.9,1.6,2.3,0.6999999999999997,1.9600000000000002,0.8071022290545631,0.7671022290545633,0.2855888805409532
2018-08-01,2.6840490797545913,0.14958863126404154,2.1,2.0,1.9,1.7,2.3,0.5999999999999999,2.0,0.6840490797545913,0.6840490797545913,0.015611368735958475
2018-09-01,2.371843917368044,-0.07468259895443419,2.0,1.9,1.7,1.5,1.8,0.5,1.78,0.5918439173680439,0.3718439173680439,0.2398825989544342
2018-10-01,2.5210084033613356,0.2989536621823552,2.0,2.0,1.8,1.6,2.1,0.5,1.9,0.6210084033613357,0.5210084033613356,0.13375366218235518
2018-11-01,1.7463933181473212,-0.14903129657226621,1.9,1.9,1.8,1.5,1.7,0.3999999999999999,1.7599999999999998,-0.013606681852678548,0.25360668185267876,0.3142312965722662
2018-12-01,1.896813353566018,0.2238805970149249,1.9,1.9,1.7,1.7,2.3,0.5999999999999999,1.9,-0.00318664643398181,0.1031866464339819,0.058680597014924896
2019-01-01,1.5117157974300799,0.0,1.9,1.9,1.8,1.5,1.9,0.3999999999999999,1.8,-0.28828420256992016,0.4882842025699201,0.1652
2019-02-01,1.5837104072398134,0.29784065524942616,2.0,2.0,1.9,1.5,2.0,0.5,1.8800000000000001,-0.29628959276018674,0.4162895927601866,0.13264065524942614
2019-03-01,1.8839487565938118,0.37119524870081744,2.2,2.1,1.9,1.6,1.9,0.6000000000000001,1.9400000000000002,-0.05605124340618839,0.11605124340618822,0.20599524870081742
2019-04-01,2.108433734939741,0.2958579881656931,2.0,2.0,2.0,1.5,2.0,0.5,1.9,0.20843373493974093,0.10843373493974084,0.13065798816569307
2019-05-01,2.332580887885616,0.2949852507374784,2.2,2.1,2.1,2.1,2.4,0.2999999999999998,2.18,0.15258088788561563,0.3325808878856158,0.12978525073747837
2019-06-01,2.103681442524419,-0.07352941176470562,2.1,2.1,2.0,2.0,2.3,0.2999999999999998,2.1,0.00368144252441871,0.1036814425244188,0.23872941176470563
2019-07-01,2.0194465220643387,0.3679175864606421,2.1,2.1,2.1,2.0,2.2,0.20000000000000018,2.1,-0.08055347793566137,0.019446522064338723,0.20271758646064209
2019-08-01,1.8670649738610878,0.0,2.0,2.0,2.0,1.9,2.2,0.30000000000000027,2.0200000000000005,-0.15293502613891263,0.13293502613891217,0.1652
2019-09-01,1.86846038863977,-0.07331378299120228,2.0,2.1,2.3,1.9,2.1,0.3999999999999999,2.0799999999999996,-0.2115396113602297,0.13153961136023007,0.2385137829912023
2019-10-01,1.8628912071535053,0.29347028613351256,2.1,2.1,2.3,1.9,2.0,0.3999999999999999,2.08,-0.21710879284649476,0.1371087928464947,0.12827028613351255
2019-11-01,2.0895522388059806,0.073152889539152,2.2,2.1,2.4,1.9,2.0,0.5,2.12,-0.030447761194019485,0.08955223880598062,0.09204711046084801
2019-12-01,2.2338049143708183,0.3654970760234022,2.1,2.1,2.3,1.7,1.8,0.5999999999999999,2.0,0.2338049143708183,0.2338049143708183,0.2002970760234022
2020-01-01,2.3827252419955203,0.1456664238892902,2.0,2.1,2.2,1.8,1.9,0.40000000000000013,2.0,0.38272524199552027,0.38272524199552027,0.019533576110709827
2020-02-01,2.2271714922049046,0.1454545454545375,1.9,1.9,2.0,1.8,1.9,0.19999999999999996,1.9,0.3271714922049047,0.22717149220490462,0.019745454545462504
2020-03-01,0.8136094674556338,-1.0167029774872716,1.8,1.8,1.7,1.6,1.7,0.19999999999999996,1.72,-0.9063905325443662,1.1863905325443662,1.1819029774872716
2020-04-01,0.0,-0.5135730007336914,1.8,1.9,1.7,1.2,1.3,0.7,1.58,-1.58,2.0,0.6787730007336914
2020-05-01,-0.4411764705882337,-0.1474926253687281,1.5,1.8,1.5,0.7,0.6,1.2000000000000002,1.22,-1.6611764705882337,2.4411764705882337,0.3126926253687281
2020-06-01,0.44150110375276164,0.8124076809453484,1.7,1.8,1.6,1.1,1.0,0.8,1.44,-0.9984988962472383,1.5584988962472384,0.6472076809453484
2020-07-01,0.07331378299120228,0.0,1.6,1.8,1.4,0.7,0.5,1.3,1.2000000000000002,-1.126686217008798,1.9266862170087977,0.1652
2020-08-01,0.2932551319648091,0.219780219780219,1.6,1.8,1.5,0.8,0.5,1.3,1.24,-0.9467448680351909,1.7067448680351909,0.054580219780218986
2020-09-01,0.5869405722670473,0.21929824561401912,1.7,2.0,1.4,1.0,0.8,1.2,1.38,-0.7930594277329526,1.4130594277329527,0.0540982456140191
2020-10-01,0.585223116313105,0.29175784099197966,1.8,2.1,1.7,1.0,0.8,1.3,1.48,-0.894776883686895,1.414776883686895,0.12655784099197964
2020-11-01,0.8771929824561209,0.363636363636366,1.9,2.1,1.7,1.5,1.3,0.8,1.7,-0.8228070175438791,1.1228070175438791,0.19843636363636596
2020-12-01,0.8739985433357633,0.36231884057971175,1.8,2.1,1.6,1.5,1.1,1.0,1.6199999999999999,-0.7460014566642366,1.1260014566642367,0.19711884057971174
2021-01-01,1.1636363636363667,0.43321299638989785,1.9,2.2,1.6,1.6,1.4,0.8000000000000003,1.7399999999999998,-0.5763636363636331,0.8363636363636333,0.26801299638989784
2021-02-01,1.2345679012345734,0.21567217828901697,2.0,2.2,1.6,1.2,0.8,1.4000000000000001,1.56,-0.32543209876542667,0.7654320987654266,0.050472178289016956
2021-03-01,2.3477622890682337,0.0717360114777632,2.2,2.3,2.0,1.4,0.9,1.4,1.7600000000000002,0.5877622890682335,0.3477622890682337,0.09346398852223681
2021-04-01,3.1710914454277317,0.28673835125447855,2.4,2.3,2.1,2.3,1.8,0.5999999999999999,2.1799999999999997,0.991091445427732,1.1710914454277317,0.12153835125447854
2021-05-01,3.6189069423929077,0.2859185132237263,2.8,2.6,2.4,2.8,2.4,0.3999999999999999,2.6000000000000005,1.0189069423929071,1.6189069423929077,0.12071851322372629
2021-06-01,3.076923076923066,0.28510334996434405,2.8,2.7,2.5,2.7,2.2,0.5999999999999996,2.5799999999999996,0.49692307692306636,1.076923076923066,0.11990334996434404
2021-07-01,3.589743589743599,0.4975124378109541,3.2,2.9,2.6,3.3,2.8,0.6999999999999997,2.96,0.6297435897435992,1.5897435897435992,0.3323124378109541
2021-08-01,4.020467836257313,0.6364922206506307,3.4,3.0,2.8,3.5,3.0,0.7000000000000002,3.1399999999999997,0.8804678362573135,2.020467836257313,0.4712922206506307
2021-09-01,4.37636761487965,0.5621925509486925,3.5,3.1,3.0,3.7,3.3,0.7000000000000002,3.3200000000000003,1.0563676148796501,2.3763676148796504,0.39699255094869246
2021-10-01,4.654545454545467,0.5590496156534064,3.5,3.0,2.9,3.8,3.2,0.8999999999999999,3.28,1.374545454545467,2.6545454545454668,0.39384961565340637
2021-11-01,4.710144927536231,0.4169562195969423,3.6,3.1,3.1,3.6,3.1,0.5,3.3,1.4101449275362308,2.7101449275362306,0.2517562195969423
2021-12-01,4.837545126353793,0.48442906574392985,4.0,3.4,3.2,4.0,3.4,0.7999999999999998,3.6,1.2375451263537927,2.8375451263537927,0.31922906574392984
2022-01-01,5.17613227893603,0.7575757575757791,4.2,3.7,3.6,4.3,3.5,0.7999999999999998,3.8600000000000003,1.3161322789360295,3.17613227893603,0.5923757575757791
2022-02-01,5.667144906743182,0.6835269993164639,4.5,4.0,4.0,4.8,3.9,0.8999999999999999,4.24,1.427144906743182,3.6671449067431823,0.5183269993164639
2022-03-01,6.7383512544803015,1.0862186014935382,5.0,4.4,4.4,5.5,4.7,1.0999999999999996,4.8,1.9383512544803017,4.7383512544803015,0.9210186014935382
2022-04-01,6.790564689063627,0.335795836131636,5.3,4.9,4.8,5.7,4.6,1.1000000000000005,5.06,1.7305646890636277,4.790564689063627,0.17059583613163598
2022-05-01,7.697790449037756,1.1378848728246238,5.6,5.2,5.4,6.1,5.2,0.8999999999999995,5.500000000000001,2.197790449037755,5.697790449037756,0.9726848728246238
2022-06-01,8.173418621179817,0.7279947054930513,5.7,5.2,5.5,6.2,5.3,1.0,5.58,2.5934186211798167,6.173418621179817,0.5627947054930513
2022-07-01,7.637906647807635,0.0,5.6,5.3,5.7,6.1,5.5,0.7999999999999998,5.639999999999999,1.9979066478076364,5.637906647807635,0.1652
2022-08-01,6.8868587491215605,-0.06570302233902536,5.4,5.1,5.7,5.8,5.3,0.7000000000000002,5.46,1.4268587491215605,4.8868587491215605,0.23090302233902538
2022-09-01,6.778476589797355,0.4602235371466312,5.5,5.2,5.8,6.0,5.4,0.7999999999999998,5.58,1.1984765897973553,4.778476589797355,0.2950235371466312
2022-10-01,6.810284920083376,0.5890052356020803,5.5,5.4,5.8,5.8,5.3,0.5,5.5600000000000005,1.2502849200833754,4.810284920083376,0.4238052356020803
2022-11-01,6.78200692041524,0.39037085230970714,5.4,5.3,6.1,5.8,5.4,0.7999999999999998,5.6,1.1820069204152404,4.78200692041524,0.22517085230970713
2022-12-01,6.198347107438007,-0.06480881399871796,5.2,5.2,6.0,5.4,5.3,0.7999999999999998,5.42,0.7783471074380071,4.198347107438007,0.23000881399871798
2023-01-01,5.87833219412166,0.45395590142673914,5.0,4.9,6.1,5.0,4.9,1.1999999999999993,5.18,0.6983321941216607,3.8783321941216604,0.2887559014267391
2023-02-01,5.295315682281054,0.12911555842478606,4.7,4.7,5.9,4.7,4.8,1.2000000000000002,4.96,0.33531568228105435,3.2953156822810543,0.036084441575213955
2023-03-01,4.298186702484896,0.12894906511928816,4.2,4.4,5.7,4.3,4.5,1.5,4.62,-0.3218132975151038,2.2981867024848963,0.03625093488071185
2023-04-01,4.484605087014715,0.5151320025756467,4.1,4.2,5.5,4.1,4.4,1.4000000000000004,4.459999999999999,0.024605087014715643,2.4846050870147147,0.3499320025756467
2023-05-01,3.375248180013224,0.06406149903908087,3.6,3.8,5.2,3.7,4.0,1.6,4.0600000000000005,-0.6847518199867766,1.375248180013224,0.10113850096091914
2023-06-01,2.890932982917227,0.256081946222797,3.6,3.8,5.0,3.2,3.5,1.7999999999999998,3.8200000000000003,-0.9290670170827733,0.890932982917227,0.090881946222797
2023-07-01,3.285151116951379,0.3831417624521105,3.5,3.8,4.7,3.2,3.4,1.5,3.7199999999999998,-0.43484888304862057,1.2851511169513792,0.2179417624521105
2023-08-01,4.076265614727159,0.6997455470738156,3.8,3.9,4.7,3.3,3.6,1.4000000000000004,3.8600000000000003,0.21626561472715888,2.076265614727159,0.5345455470738156
2023-09-01,3.795811518324599,0.18951358180667732,3.5,3.8,4.3,2.8,3.2,1.5,3.5199999999999996,0.27581151832459927,1.7958115183245988,0.02431358180667731
2023-10-01,3.1229668184775683,-0.06305170239596647,3.4,3.5,4.1,2.7,3.4,1.3999999999999995,3.4199999999999995,-0.2970331815224312,1.1229668184775683,0.22825170239596648
2023-11-01,3.046014257939067,0.3154574132492094,3.5,3.7,3.8,2.8,3.5,1.0,3.46,-0.41398574206093297,1.046014257939067,0.15025741324920938
2023-12-01,3.3722438391699194,0.2515723270440251,3.7,3.8,3.8,2.6,3.4,1.1999999999999997,3.46,-0.08775616083008053,1.3722438391699194,0.08637232704402509
2024-01-01,2.905100064557775,0.0,3.4,3.7,3.3,2.4,3.1,1.3000000000000003,3.1799999999999997,-0.2748999354422246,0.9051000645577751,0.1652
2024-02-01,2.7724049000644735,0.0,3.2,3.4,3.0,2.1,2.8,1.2999999999999998,2.9,-0.12759509993552642,0.7724049000644735,0.1652
2024-03-01,2.8976175144880933,0.25094102885823144,3.2,3.3,2.8,2.0,2.9,1.2999999999999998,2.8400000000000003,0.05761751448809305,0.8976175144880933,0.08574102885823143
2024-04-01,2.6905829596412634,0.31289111389236623,2.9,3.0,2.5,1.6,2.7,1.4,2.54,0.15058295964126334,0.6905829596412634,0.14769111389236622
2024-05-01,2.880921895006394,0.24953212726137597,3.1,3.2,2.4,1.8,2.9,1.4000000000000001,2.6800000000000006,0.20092189500639357,0.8809218950063942,0.08433212726137596
2024-06-01,2.6819923371647514,0.06222775357811461,3.0,3.1,2.2,1.9,2.9,1.2000000000000002,2.62,0.06199233716475128,0.6819923371647514,0.1029722464218854
2024-07-01,2.5445292620865034,0.24875621890545485,2.8,2.8,2.2,1.7,2.7,1.0999999999999999,2.44,0.10452926208650348,0.5445292620865034,0.08355621890545484
2024-08-01,1.8951358180669509,0.062034739454097654,2.6,2.6,1.9,1.5,2.4,1.1,2.2,-0.3048641819330493,0.10486418193304914,0.10316526054590236
2024-09-01,1.6393442622950838,-0.0619962802231977,2.6,2.5,2.1,1.6,2.4,1.0,2.2399999999999998,-0.600655737704916,0.3606557377049162,0.2271962802231977
2024-10-01,2.018927444794949,0.31017369727046606,2.8,2.7,2.2,1.7,2.3,1.0999999999999999,2.34,-0.32107255520505085,0.01892744479494901,0.14497369727046605
2024-11-01,1.8867924528301883,0.18552875695734272,2.7,2.6,2.0,1.6,1.9,1.1,2.16,-0.2732075471698119,0.11320754716981174,0.02032875695734271
2024-12-01,1.8193224592220947,0.18518518518519933,2.5,2.4,2.0,1.8,2.3,0.7,2.2,-0.3806775407779055,0.18067754077790532,0.019985185185199317
2025-01-01,1.9447929736511993,0.12322858903264233,2.8,2.5,2.2,2.1,2.5,0.6999999999999997,2.42,-0.47520702634880063,0.0552070263488007,0.04197141096735768
2025-02-01,2.5721455457967446,0.6153846153846176,2.9,2.7,2.5,2.7,3.0,0.5,2.7600000000000002,-0.18785445420325564,0.5721455457967446,0.4501846153846176
2025-03-01,2.3153942428034924,0.0,2.9,2.7,2.4,2.2,2.3,0.6999999999999997,2.5,-0.18460575719650762,0.3153942428034924,0.1652
2025-04-01,1.7467248908296762,-0.24464831804281717,3.1,3.1,2.5,2.5,2.6,0.6000000000000001,2.76,-1.0132751091703236,0.2532751091703238,0.4098483180428172
2025-05-01,1.7423771001866983,0.2452483139178563,3.0,2.9,2.6,2.5,2.6,0.5,2.7199999999999998,-0.9776228998133014,0.25762289981330166,0.08004831391785627
2025-06-01,1.9278606965174028,0.24464831804280607,3.1,2.9,2.6,2.7,2.6,0.5,2.7800000000000002,-0.8521393034825975,0.07213930348259723,0.07944831804280605
2025-07-01,1.7369727047146455,0.06101281269066394,3.1,3.0,2.6,2.6,2.5,0.6000000000000001,2.76,-1.0230272952853543,0.2630272952853545,0.10418718730933607
2025-08-01,1.8598884066955979,0.18292682926830395,3.0,3.0,2.6,2.6,2.4,0.6000000000000001,2.7199999999999998,-0.8601115933044019,0.14011159330440215,0.017726829268303934
2025-09-01,2.3573200992556,0.42604990870358517,3.1,3.1,2.7,2.8,2.4,0.7000000000000002,2.82,-0.4626799007444,0.3573200992555998,0.26084990870358515
2025-10-01,2.164502164502169,0.12121212121212199,3.0,2.9,2.7,2.9,2.7,0.2999999999999998,2.8400000000000007,-0.6754978354978318,0.16450216450216892,0.04398787878787802
2025-11-01,2.2222222222222143,0.2421307506053294,2.9,2.8,2.8,2.9,2.4,0.5,2.7600000000000002,-0.5377777777777859,0.22222222222221433,0.07693075060532939
2025-12-01,2.3413431916204486,0.3019323671497487,2.7,2.6,2.8,2.8,2.4,0.3999999999999999,2.6600000000000006,-0.318656808379552,0.34134319162044857,0.13673236714974868
2026-01-01,2.2769230769230653,0.06020469596628164,2.4,2.5,2.7,2.6,2.0,0.7000000000000002,2.4400000000000004,-0.1630769230769351,0.2769230769230653,0.10499530403371837
2026-02-01,1.83486238532109,0.18050541516245744,2.3,2.3,2.4,2.3,1.8,0.5999999999999999,2.22,-0.3851376146789103,0.16513761467891008,0.015305415162457425
2026-03-01,2.3241590214067243,0.480480480480483,2.2,2.3,2.6,2.5,2.0,0.6000000000000001,2.32,0.004159021406724417,0.32415902140672426,0.31528048048048296
